cell_id,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,signal9,signal10,signal11,signal12,signal13,signal14,signal15,signal16,signal17,signal18,signal19,signal20,signal21,signal22,signal23,signal24,signal25,signal26,signal27,signal28,signal29,signal30,signal31,signal32,signal33,signal34,signal35,signal36,signal37,signal38,signal39,signal40,signal41,signal42,signal43,signal44,signal45,signal46,signal47,signal48,signal49,signal50,signal51,signal52,signal53,signal54,signal55,signal56,signal57,signal58,signal59,signal60,signal61,signal62,signal63,signal64,signal65,signal66,signal67,signal68,signal69,signal70,signal71,signal72,signal73,signal74,signal75,signal76,signal77,signal78,signal79,signal80,signal81,signal82,signal83,signal84,signal85,signal86,signal87,signal88,signal89,signal90,signal91,signal92,signal93,signal94,signal95,signal96,signal97,signal98,signal99,signal100,signal101,signal102,signal103,signal104,signal105,signal106,signal107,signal108,signal109,signal110,signal111,signal112,signal113,signal114,signal115,signal116,signal117,signal118,signal119,signal120,signal121,signal122,signal123,signal124,signal125,signal126,signal127,signal128,signal129,signal130,signal131,signal132,signal133,signal134,signal135,signal136,signal137,signal138,signal139,signal140,signal141,signal142,signal143,signal144,signal145,signal146,signal147,signal148,signal149,signal150,noise1,noise2,noise3,noise4,noise5,noise6,noise7,noise8,noise9,noise10,noise11,noise12,noise13,noise14,noise15,noise16,noise17,noise18,noise19,noise20,noise21,noise22,noise23,noise24,noise25,noise26,noise27,noise28,noise29,noise30
Loc508,3,3,1,0,3,1,1,0,1,0,2,0,3,2,3,0,1,3,2,4,0,0,0,5,1,3,12,1,3,4,0,4,3,1,0,1,0,3,0,0,12,1,0,2,4,0,1,2,4,0,0,1,0,2,1,3,0,4,0,3,0,4,5,1,2,8,1,2,0,0,0,5,0,0,1,2,0,6,1,2,4,7,0,0,6,1,0,1,2,0,1,5,1,0,4,3,1,5,0,0,1,0,3,0,0,3,0,1,0,0,3,2,2,6,2,1,4,3,16,1,1,7,4,2,0,4,2,0,1,1,0,0,0,0,9,1,2,1,3,4,2,2,1,6,2,6,0,1,1,4,1,4,0,1,0,4,2,0,0,1,0,0,0,4,0,0,0,0,2,0,0,4,1,0,0,1,0,3,5,3
Loc509,9,5,4,2,1,2,2,7,23,2,5,19,7,4,4,3,2,3,5,10,4,1,1,4,1,4,16,19,3,26,5,14,8,9,8,25,2,2,0,8,21,2,3,0,11,6,1,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,3,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,3,1,1,0,0,1,0,3,0,3,0,0,2,6,0,0,0,0,0,4,1,0,3,0,0,5,0,0,0,1,0,0,0,3,1,0,1,1,0,0,0,0,3,0,0,0,0,2,0,2,1,0,2,0,0,1,1,2,1,0,0,1,1,0,0,1,2,0,0,2,0,1,0,5,2,0,9,3,2,6,2,0,0,0,2,0,1,21,1,0,0,0,2
Loc510,5,0,9,4,25,1,0,10,10,7,8,3,10,0,3,10,12,1,18,13,3,10,2,7,4,2,4,3,5,8,9,12,8,5,2,10,1,10,14,2,1,2,1,21,8,0,6,5,1,0,0,1,0,1,1,0,1,1,0,2,1,0,2,0,4,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2,1,7,1,0,0,0,0,2,0,1,0,0,0,3,0,5,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,2,1,1,0,5,0,2,1,0,0,0,0,1,18,1,0,0,2,0,3,5,4,5,2,7,1,0,2,2,0,0,4
Loc511,2,1,2,1,0,1,0,0,0,4,6,3,4,5,0,1,1,0,1,0,0,0,2,2,0,1,4,0,0,1,2,1,9,2,5,5,1,1,0,0,5,4,1,0,2,2,1,1,0,1,3,2,2,1,22,4,0,0,0,3,0,1,5,3,0,1,1,1,0,1,1,2,10,0,4,2,4,2,3,11,0,2,0,2,4,6,0,4,1,5,3,0,3,3,2,0,2,2,5,3,1,0,0,2,3,3,0,2,5,1,2,0,0,0,0,3,1,1,0,4,9,4,1,0,6,1,1,0,0,9,0,0,2,0,0,0,1,3,0,2,1,1,3,1,3,2,4,3,4,3,3,0,4,1,0,6,4,2,0,1,1,3,4,6,0,5,2,7,4,7,0,1,0,1,0,3,6,0,3,0
Loc512,6,0,0,0,1,2,0,2,2,5,1,4,0,5,2,3,0,0,1,11,1,8,1,0,0,4,7,0,0,3,2,0,7,0,0,0,3,0,3,10,0,2,0,1,2,3,12,0,2,0,2,6,0,1,0,0,0,0,0,3,0,2,3,4,1,2,2,0,0,3,0,1,0,5,0,1,0,2,2,4,4,1,1,4,0,1,3,0,2,3,0,0,3,0,1,0,0,1,3,0,0,0,5,1,0,5,1,1,1,4,1,0,0,0,0,0,4,2,3,2,7,3,0,0,0,4,0,1,0,1,2,0,3,0,0,0,2,10,2,4,2,5,2,0,1,3,1,0,4,0,4,1,1,1,4,0,0,1,0,2,1,0,4,4,0,0,3,2,1,1,1,0,1,2,0,0,2,1,0,1
Loc513,0,5,1,1,0,2,2,0,13,1,0,3,5,0,0,5,7,2,0,4,6,0,0,0,1,2,4,0,0,3,0,0,2,0,0,4,0,4,3,3,0,0,1,6,1,2,1,0,0,3,7,9,12,0,1,0,0,1,6,8,3,4,1,1,3,0,3,7,0,1,0,3,4,3,5,0,4,2,1,0,3,1,0,1,2,0,0,1,3,0,7,4,5,1,3,1,5,4,0,1,1,3,1,2,0,2,1,1,1,2,4,0,0,1,3,3,2,2,0,0,1,0,3,4,8,0,0,3,1,7,0,0,0,0,3,0,1,1,0,1,0,6,0,0,5,0,1,0,2,3,1,0,0,1,3,0,1,0,3,1,1,0,5,7,0,1,1,0,0,2,3,0,0,1,0,11,2,2,1,3
Loc514,2,3,0,0,3,0,0,2,0,6,3,7,4,4,5,2,0,0,1,0,0,3,3,0,3,1,3,9,0,1,0,0,2,5,1,1,0,0,3,0,0,3,0,0,0,2,4,0,0,2,1,0,0,0,0,2,3,4,5,0,1,0,2,0,3,0,1,1,15,0,1,3,0,0,0,6,0,1,1,2,0,8,5,0,0,0,1,0,5,0,0,1,2,0,1,3,1,1,0,0,0,4,0,1,2,0,3,4,1,7,1,2,0,0,2,1,0,4,2,3,2,2,1,2,0,1,2,0,0,0,0,7,0,4,1,1,1,2,4,0,9,5,1,2,4,1,2,3,0,1,2,0,3,5,0,0,1,0,10,1,3,1,5,0,0,5,0,3,0,1,3,0,6,0,5,3,2,0,2,6
Loc515,20,12,7,39,0,6,0,9,1,15,7,5,3,3,0,17,0,7,0,4,4,1,1,1,10,13,7,6,11,10,6,0,11,9,0,1,3,3,10,1,2,4,3,0,1,0,8,4,16,4,1,1,1,0,1,1,0,0,0,0,1,0,0,2,0,0,3,2,0,0,0,0,1,0,1,4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,2,2,1,0,2,0,0,0,1,0,1,2,1,0,0,3,4,5,0,0,0,5,0,6,1,0,1,0,1,6,2,2,0,2,1,5,2,0,1
Loc516,5,9,3,11,8,0,6,2,20,12,8,1,13,5,16,5,1,1,8,0,3,1,5,2,5,1,4,1,6,6,13,2,17,11,4,1,1,27,10,4,13,7,3,9,3,0,12,7,4,11,1,0,2,4,0,0,0,1,0,2,0,1,0,2,0,0,2,0,0,3,2,0,1,0,1,1,0,1,0,1,0,0,1,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,1,2,0,3,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,2,3,0,0,0,0,2,0,0,0,2,0,0,0,4,1,0,0,1,0,0,2,0,8,2,2,0,0,3,1,4,0,0,0,7,0,2,2,0,0,0,0,0,20,0,1,4,6,1,0,0
Loc517,0,5,0,2,0,0,0,0,0,3,0,1,1,1,1,4,5,1,0,1,8,3,1,0,2,0,2,0,0,0,1,0,0,0,2,1,3,5,2,2,0,0,3,0,0,0,0,2,3,0,2,2,0,0,2,0,0,1,0,0,2,0,2,1,6,2,0,3,1,0,0,0,4,0,2,2,1,3,3,0,0,0,3,1,0,3,2,0,1,3,5,0,4,1,2,1,1,7,1,6,3,1,1,0,0,2,6,0,0,0,2,1,0,3,2,5,9,2,1,1,1,4,0,1,0,0,0,0,3,1,0,0,2,8,0,0,2,1,5,1,1,2,0,1,0,6,3,1,7,0,4,15,1,2,10,6,1,7,4,0,7,2,4,4,3,0,1,5,0,1,1,0,0,0,1,6,7,0,0,12
Loc518,1,0,1,3,1,0,3,0,0,0,5,5,0,1,3,2,3,2,1,0,0,2,2,0,2,0,0,0,1,0,3,0,6,1,0,0,2,5,4,0,4,3,1,2,8,0,0,2,2,2,19,4,0,2,0,2,0,3,1,1,0,1,0,1,1,1,0,4,8,8,1,1,8,1,3,1,0,1,2,3,0,2,4,4,1,2,6,1,7,3,1,4,0,4,3,2,1,1,1,7,2,1,1,1,7,1,1,3,5,3,1,4,0,2,0,1,2,3,1,2,4,2,1,1,1,1,0,0,1,0,1,3,0,2,2,1,3,6,0,0,2,0,2,0,2,0,2,2,2,7,2,4,0,0,9,0,1,4,4,1,2,0,3,0,3,2,9,8,1,2,2,0,0,0,15,0,2,0,0,1
Loc519,1,6,1,0,4,2,2,0,2,0,0,5,1,0,1,1,3,4,5,1,1,3,4,2,0,2,0,1,1,2,1,1,2,6,1,1,1,2,3,0,4,1,3,4,5,6,10,0,1,1,1,0,4,4,0,3,0,0,1,6,5,1,1,0,1,2,1,0,5,4,2,1,1,7,7,0,1,1,3,3,0,0,0,2,8,3,0,0,5,0,1,14,3,0,1,0,0,0,1,1,1,0,4,3,0,1,5,2,1,3,9,0,0,0,4,7,8,0,1,2,2,1,3,0,5,3,2,2,1,1,1,4,1,1,2,5,0,6,0,1,0,0,4,6,0,1,5,8,1,3,1,3,3,3,0,0,1,0,0,1,2,0,2,2,0,1,1,1,0,4,1,1,5,1,5,0,0,0,4,0
Loc520,1,2,38,1,2,1,2,4,5,4,0,10,25,6,2,15,6,5,2,7,10,2,1,3,0,10,3,3,1,5,2,0,1,3,9,0,0,1,7,9,12,3,1,4,3,11,13,4,2,13,1,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,2,1,0,1,0,0,1,1,1,1,2,0,0,2,0,0,0,1,2,1,1,2,0,0,0,1,0,0,3,0,1,0,0,3,0,1,0,2,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,2,1,0,1,0,0,3,0,0,0,0,0,1,0,1,0,4,0,2,1,1,0,2,3,3,0,1,0,0,1,1,0,2,0,2,0,0,0,2,2,3,7,0,0,0,3
Loc521,0,1,1,3,0,2,1,3,2,2,1,2,1,1,0,2,1,2,1,0,2,3,0,0,2,3,1,2,0,0,1,0,1,0,0,0,1,3,2,0,2,0,1,1,0,1,0,0,2,0,0,1,3,2,1,6,1,3,0,0,0,2,1,0,2,1,0,1,5,0,1,3,2,3,4,1,1,0,3,4,0,5,0,0,4,4,1,0,2,12,0,4,2,3,7,9,3,3,1,0,5,1,1,4,5,0,0,3,2,0,0,3,1,3,2,1,0,1,2,3,2,5,2,2,4,3,10,6,0,5,0,1,4,0,1,4,2,0,1,0,0,0,3,2,1,1,0,1,1,0,1,0,0,5,0,3,1,1,5,6,0,4,0,0,1,1,0,4,0,2,2,5,10,2,3,2,0,5,3,4
Loc522,0,0,1,3,6,8,10,26,20,1,6,0,1,15,9,2,5,3,10,20,18,1,6,2,33,2,12,19,1,3,18,3,7,1,2,0,1,4,1,10,0,5,3,3,4,22,4,3,2,6,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,5,1,2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,1,0,2,2,0,0,0,3,1,1,3,0,0,0,3,1,1,2,0,0,0,0,3,2,0,2,1,1,0,0,0,3,1,3,1,2,1,2,0,0,0,0,0,1,2,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,4,1,3,10,1,2,0,1,3,4,0,5,0,2,11,3,0,0,0,5,1
Loc523,9,3,5,3,1,0,0,1,0,4,1,4,0,1,2,0,3,7,0,1,7,1,6,0,0,1,2,7,0,5,5,4,0,0,4,1,2,1,3,3,0,3,1,9,1,0,1,6,6,1,0,0,0,4,1,2,3,0,5,2,7,5,3,0,3,1,3,3,1,1,6,2,3,0,4,0,3,5,9,0,4,0,0,1,2,2,6,2,0,7,4,1,2,1,0,0,2,7,3,1,0,0,2,0,0,1,4,0,0,0,1,3,2,2,5,5,3,2,1,1,1,0,0,4,2,3,0,2,4,1,0,17,5,0,0,0,3,3,2,1,2,0,4,0,0,1,4,0,2,1,1,1,2,8,1,0,2,0,1,2,0,3,3,5,1,2,1,1,1,2,0,0,1,0,0,1,3,0,1,0
Loc524,1,3,0,0,2,1,0,0,4,0,4,0,4,5,2,0,0,1,3,2,0,3,3,0,1,0,2,6,2,1,2,1,7,6,1,1,2,1,5,2,1,1,7,5,4,2,0,1,4,0,1,10,0,0,3,0,1,2,4,0,2,2,1,1,6,1,0,3,0,1,2,1,1,0,1,0,0,0,5,5,0,0,0,8,2,1,2,0,0,3,0,7,2,0,2,1,1,14,4,1,0,2,0,0,6,0,4,0,3,5,0,0,1,0,3,0,6,0,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0,1,6,7,1,0,4,3,0,1,0,3,4,0,0,0,3,4,0,0,1,0,4,2,0,1,1,5,3,2,6,1,4,0,3,0,0,4,2,0,4,0,0,3,0,5,1,3
Loc525,2,0,5,1,1,2,8,0,0,4,2,1,3,2,1,3,0,1,0,4,0,0,2,1,0,4,1,2,1,7,6,0,3,2,3,1,2,0,1,0,0,4,6,1,8,1,1,0,2,0,5,0,5,0,0,4,1,2,1,0,0,1,0,1,0,9,0,2,2,1,0,0,2,2,4,1,2,1,0,1,0,2,7,0,0,2,1,4,0,13,6,1,0,3,0,0,3,1,5,0,1,0,0,2,4,1,1,0,2,0,0,2,0,0,0,3,2,9,3,0,1,2,0,5,2,2,2,0,4,0,4,2,2,5,0,4,1,1,0,2,6,0,1,5,10,2,1,1,3,0,0,0,0,4,3,2,3,6,6,5,0,0,0,0,5,0,2,3,6,0,0,0,3,2,0,4,0,1,0,0
Loc526,4,1,0,4,0,3,3,2,0,6,1,0,7,0,6,2,1,1,1,9,0,1,1,2,0,4,2,1,0,2,0,0,2,1,0,0,2,0,0,6,3,5,1,1,2,5,0,3,1,3,1,5,2,0,5,3,2,0,0,1,2,5,0,8,3,2,1,1,0,5,11,0,1,1,0,0,0,4,1,6,2,0,2,0,1,2,5,5,0,0,0,1,6,0,1,15,0,3,7,0,0,0,1,0,5,3,0,0,1,0,0,7,2,2,6,1,7,1,1,3,0,1,2,0,1,4,5,3,0,1,7,3,0,3,2,1,7,1,6,4,1,6,15,1,1,1,3,0,0,0,11,0,0,1,0,3,4,2,1,6,3,0,3,4,0,0,0,0,1,3,3,0,3,0,2,1,1,6,0,3
Loc527,1,2,5,7,1,0,3,3,0,1,4,0,9,13,0,1,1,2,0,1,0,0,5,1,3,2,1,3,1,2,0,2,1,1,0,1,0,3,1,1,0,2,4,8,0,1,0,4,0,0,7,5,6,4,10,6,0,3,5,1,2,2,3,0,0,1,0,0,5,1,0,2,0,0,3,1,2,0,1,5,10,1,0,7,0,2,2,3,1,4,4,1,4,3,1,1,0,4,7,1,0,0,1,0,0,0,1,4,3,2,7,0,2,0,1,1,4,2,2,2,1,1,3,0,5,2,2,1,1,0,4,1,3,4,0,6,14,6,0,0,1,6,4,1,1,0,0,2,1,3,0,5,0,2,0,2,1,0,0,1,4,7,0,0,1,1,0,1,0,1,5,0,2,1,8,6,4,10,0,0
Loc528,13,0,17,1,2,0,3,8,6,9,21,27,3,0,3,0,8,16,6,9,6,7,9,11,7,14,0,5,14,4,19,0,2,0,18,2,22,3,20,6,9,14,6,1,14,0,1,5,5,2,1,0,0,0,2,0,2,0,1,0,0,0,2,0,2,0,0,4,0,3,0,0,2,2,0,0,1,0,1,0,1,0,1,0,2,3,0,1,1,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1,0,0,2,0,1,0,0,0,0,1,10,0,1,1,1,0,2,1,1,0,3,0,6,0,6,1,0,0,9,2,2,1,0,3,0,2,6,1,0,2,1,10,2,0,2
Loc529,9,0,3,5,9,1,0,3,5,2,3,2,7,10,7,7,1,2,1,11,1,2,4,2,3,3,17,9,1,6,3,5,28,24,0,0,2,10,6,0,3,3,2,11,1,11,11,10,8,40,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,3,0,0,1,1,2,0,0,1,1,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,1,0,0,0,0,1,0,1,1,0,2,0,0,0,1,0,0,2,0,0,0,0,3,0,2,0,1,4,1,1,1,2,1,3,0,0,0,1,0,2,4,1,4,2,5,6,0,2,0,0,5,2,6,0,0,2,0,0,1,3,0,2,1,0,1,0,6,1,1
Loc530,8,0,3,6,0,1,1,0,4,2,0,4,2,15,7,1,4,37,1,16,0,3,12,4,8,3,9,3,0,4,2,28,2,7,13,1,11,1,2,4,4,2,0,1,5,10,6,2,9,3,0,0,1,0,0,0,0,0,3,0,3,1,1,1,0,1,2,1,0,2,1,0,1,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,0,0,6,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,6,4,1,0,0,0,0,0,2,0,0,0,0,0,6,6,4,1,1,2,0,1,0,5,10,4,0,1,2,0,0,0,1,1,1,1,1,5,3,8,1,1
Loc531,11,8,4,33,1,6,0,6,0,23,3,4,30,5,0,4,10,8,5,1,6,8,0,10,7,0,1,3,5,0,3,3,0,2,5,3,0,10,0,2,19,2,2,7,5,10,1,3,7,6,1,0,0,1,1,0,1,0,1,1,1,0,5,0,0,3,3,2,1,1,0,1,0,1,1,1,3,10,0,0,0,0,3,1,2,0,2,0,0,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,3,2,2,3,1,5,0,2,1,0,4,0,1,0,0,0,0,2,3,3,3,0,4,5,0,0,0,2,0,0,4,1,2,1,4,7,0,3,2,1,2,0,5,0,3,3,0,0,0
Loc532,2,4,4,7,5,3,0,1,2,2,9,4,8,3,3,2,16,2,7,16,2,5,0,6,4,1,3,7,7,12,3,16,0,1,0,2,6,0,3,1,7,10,8,1,5,2,8,23,1,13,3,1,0,1,0,3,0,3,0,1,0,0,1,0,0,7,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,2,0,1,0,0,0,3,4,1,0,0,0,2,0,1,1,0,2,0,0,1,1,0,2,0,0,0,1,0,2,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,8,0,2,0,3,0,0,2,2,6,4,6,0,1,3,0,3,0,1,0,2,0,1,1,5,0,1,11,1,4,0,1,4,0,7,1,0
Loc533,6,7,5,2,3,5,8,10,13,11,3,1,3,0,1,0,12,6,8,15,1,15,26,2,0,2,3,10,4,7,1,2,5,9,2,1,3,15,10,4,7,10,9,19,5,4,4,22,17,11,0,0,2,4,1,0,1,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,2,1,2,1,3,0,1,0,3,3,0,0,0,0,0,3,0,1,0,0,1,0,2,0,0,5,3,0,0,0,2,0,0,0,3,0,0,3,1,0,0,1,1,1,4,1,0,0,1,7,1,2,0,0,0,0,0,1,0,0,0,1,4,9,1,1,1,0,0,0,1,5,6,1,1,0,4,0,1,13,1,7,1,0,0,5,3,0,1,2,1,3
Loc534,3,2,9,9,0,15,2,16,5,0,5,3,0,11,10,0,4,1,3,7,2,3,0,8,9,4,10,3,22,1,1,4,8,0,3,0,4,6,11,1,26,11,7,1,1,6,2,8,5,2,1,0,2,0,0,0,1,5,1,2,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,5,0,0,0,0,1,1,1,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,3,1,0,1,1,0,0,0,2,0,0,0,3,2,0,0,1,0,1,0,0,1,1,0,0,0,3,0,2,2,1,0,3,0,0,0,0,8,3,1,8,0,1,1,0,1,5,2,0,3,1,7,6,0,1,0,0,2,0,0,0
Loc535,8,20,3,12,4,7,24,0,8,9,2,1,5,1,18,2,4,5,0,2,0,1,3,3,21,0,8,10,6,6,5,5,1,7,11,3,3,4,0,0,2,15,0,0,1,13,9,0,3,1,0,0,3,2,3,0,2,2,1,2,0,1,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,1,0,0,2,2,0,1,2,1,0,1,1,0,1,0,1,1,2,0,0,0,2,1,0,0,2,0,0,1,0,0,2,0,1,1,0,0,0,1,4,2,0,0,0,1,0,3,2,2,2,0,0,0,2,2,3,0,0,0,1,1,0,0,0,2,3,4,1,1,4,4,12,0,5,9,3,7,1,0,0,9,0,3,1,3,0,3,5,6,0,0,0
Loc536,23,6,0,8,0,12,17,3,0,0,5,4,16,0,13,4,10,10,0,0,5,0,8,15,8,5,13,3,3,5,13,16,6,4,0,1,3,2,2,6,6,6,14,15,2,16,5,1,4,3,0,0,1,0,1,1,0,4,0,0,0,0,0,0,1,1,1,1,4,1,0,0,0,2,0,0,2,0,1,2,0,2,1,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,1,3,0,1,1,0,2,4,1,1,4,2,1,0,2,0,2,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,2,3,8,10,1,2,8,3,0,1,0,0,3,4,6,4,6,2,1,1,0,1,2,0,0,5,6,1,3,0,1
Loc537,0,7,3,3,0,0,2,3,0,0,1,1,0,2,1,1,3,3,0,1,0,0,1,0,0,2,7,2,0,1,0,3,4,6,1,1,0,4,6,0,0,1,5,1,0,1,0,1,3,0,0,5,1,3,2,0,2,8,2,2,1,4,1,0,1,7,4,0,4,5,0,1,2,0,4,3,3,2,5,12,0,1,0,0,2,5,1,6,13,10,0,1,0,1,0,2,0,3,1,2,1,3,1,0,0,2,1,10,19,1,0,0,0,2,2,2,3,0,0,1,1,0,2,0,1,1,0,6,6,2,0,1,11,2,0,0,19,0,2,1,0,3,8,1,0,3,6,0,0,4,6,0,0,0,0,1,1,1,13,4,1,0,3,0,4,3,6,1,0,0,5,2,0,0,2,2,0,4,1,0
Loc538,4,5,1,1,1,0,13,1,12,14,8,3,4,7,4,3,18,4,12,2,13,3,1,3,0,0,5,8,3,0,0,0,15,1,4,4,2,0,8,8,1,7,8,3,5,5,4,5,20,0,1,2,1,0,1,2,0,2,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,1,3,0,1,0,0,1,1,1,0,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,1,0,0,0,0,1,3,0,0,0,2,0,2,0,0,0,0,2,6,0,1,1,2,2,0,2,1,0,0,3,0,1,0,0,2,2,8,0,0,0,1,1,1,2,1,0
Loc539,4,1,9,4,2,0,0,7,1,1,0,0,1,0,1,4,3,1,1,2,4,0,0,0,2,0,0,0,2,1,1,5,3,1,1,0,1,1,0,4,0,0,2,1,2,0,0,2,0,0,2,0,3,0,5,0,0,0,0,3,2,5,10,1,0,0,0,4,6,2,1,1,4,1,0,2,0,1,11,0,0,4,2,0,0,2,9,5,3,3,1,1,6,6,0,1,2,0,0,0,0,0,3,0,5,6,0,0,0,1,0,1,0,0,0,2,9,1,3,0,0,6,0,1,2,1,1,3,1,0,0,4,0,0,1,1,3,4,3,10,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,10,0,0,1,1,0,0,1,0,9,0,1,3,6,4,5,1,1,1,1,0,2,5,2,2
Loc540,3,3,6,11,4,0,1,3,4,0,1,8,0,5,1,0,0,0,1,5,1,0,0,6,0,0,0,3,1,13,1,2,5,0,2,1,2,1,0,1,5,0,0,4,1,0,1,1,0,0,5,1,0,1,0,2,0,0,9,0,0,0,0,1,7,0,4,4,0,1,4,1,2,0,0,1,0,0,1,2,2,0,2,1,9,1,0,0,0,0,2,1,6,5,3,2,4,6,0,0,0,1,9,1,2,0,4,1,1,7,0,1,6,0,0,5,0,6,1,0,2,6,2,3,2,0,1,1,1,3,0,0,4,4,18,0,3,3,0,1,3,0,1,1,3,0,1,0,4,6,0,3,3,0,0,1,3,1,1,5,0,0,0,1,5,0,8,1,6,1,1,2,0,2,0,0,1,2,8,8
Loc541,0,2,0,3,8,0,4,2,0,6,0,1,9,3,13,0,2,3,7,2,16,8,1,41,9,7,1,5,2,7,7,7,8,8,0,7,7,1,6,0,20,3,1,1,0,9,9,1,3,0,1,0,0,0,0,0,1,4,2,0,3,0,0,2,1,0,0,2,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2,1,2,0,4,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,3,2,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,0,1,0,1,1,0,1,0,1,1,0,7,1,0,0,0,1,6,1,1,1,0,1,5,2,0,0,3,0,0,3,3,0,0,2,1,3,0
Loc542,5,1,2,18,2,2,27,10,3,3,4,11,1,3,6,1,5,7,2,19,0,2,4,19,0,5,0,2,1,7,0,6,2,8,2,4,2,0,3,2,7,7,1,2,8,1,4,3,9,7,4,0,0,0,1,1,0,0,1,0,2,0,0,1,0,4,0,2,0,0,1,3,0,1,2,2,0,0,0,2,2,1,2,0,1,0,2,0,0,0,3,1,0,1,2,0,0,1,1,2,1,2,0,1,0,1,0,1,0,0,0,0,2,1,2,1,1,0,1,1,2,1,0,0,0,0,0,3,1,1,0,1,1,1,0,0,1,0,1,0,0,0,3,0,0,2,1,2,1,1,0,1,4,0,0,4,9,1,0,7,3,0,3,1,3,0,0,5,0,0,3,0,0,2,4,1,0,1,7,0
Loc543,26,4,2,0,22,13,9,0,10,4,1,6,11,9,5,5,3,6,3,4,7,2,6,0,0,3,13,14,14,2,17,18,4,17,9,1,12,7,8,5,32,5,6,13,0,0,2,8,13,0,1,0,1,1,0,0,1,1,0,1,0,0,1,2,3,0,1,0,1,0,0,0,0,0,0,2,0,4,0,2,0,1,0,3,0,1,1,1,1,1,0,1,3,0,2,0,0,1,0,1,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,3,1,0,1,1,5,1,2,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,2,3,0,1,12,1,8,0,8,1,0,0,0,2,0,3,3,1,5,7,0,7,0,0,4,1,4,1,0,7,1,0,3,0
