cell_id,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,signal9,signal10,signal11,signal12,signal13,signal14,signal15,signal16,signal17,signal18,signal19,signal20,signal21,signal22,signal23,signal24,signal25,signal26,signal27,signal28,signal29,signal30,signal31,signal32,signal33,signal34,signal35,signal36,signal37,signal38,signal39,signal40,signal41,signal42,signal43,signal44,signal45,signal46,signal47,signal48,signal49,signal50,signal51,signal52,signal53,signal54,signal55,signal56,signal57,signal58,signal59,signal60,signal61,signal62,signal63,signal64,signal65,signal66,signal67,signal68,signal69,signal70,signal71,signal72,signal73,signal74,signal75,signal76,signal77,signal78,signal79,signal80,signal81,signal82,signal83,signal84,signal85,signal86,signal87,signal88,signal89,signal90,signal91,signal92,signal93,signal94,signal95,signal96,signal97,signal98,signal99,signal100,signal101,signal102,signal103,signal104,signal105,signal106,signal107,signal108,signal109,signal110,signal111,signal112,signal113,signal114,signal115,signal116,signal117,signal118,signal119,signal120,signal121,signal122,signal123,signal124,signal125,signal126,signal127,signal128,signal129,signal130,signal131,signal132,signal133,signal134,signal135,signal136,signal137,signal138,signal139,signal140,signal141,signal142,signal143,signal144,signal145,signal146,signal147,signal148,signal149,signal150,noise1,noise2,noise3,noise4,noise5,noise6,noise7,noise8,noise9,noise10,noise11,noise12,noise13,noise14,noise15,noise16,noise17,noise18,noise19,noise20,noise21,noise22,noise23,noise24,noise25,noise26,noise27,noise28,noise29,noise30
Loc545,22,43,0,2,5,0,16,0,7,0,7,5,19,3,10,2,0,3,4,0,7,9,0,3,11,2,4,8,0,6,4,1,6,4,1,0,3,12,5,6,3,2,17,4,2,0,6,1,2,28,0,0,1,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,1,1,0,2,0,0,0,1,1,0,2,0,2,0,0,0,1,0,0,1,1,2,0,0,0,2,3,7,0,1,0,1,2,3,0,0,0,3,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0,1,0,2,2,0,7,0,0,0,0,4,9,0,1,3,0,0,2,2,1,3,1,0,6,2
Loc546,3,4,13,1,2,9,2,12,0,3,14,1,1,6,20,0,4,1,10,1,54,0,26,15,13,3,8,19,5,2,15,7,3,0,2,9,1,8,4,17,24,4,9,6,0,4,9,18,15,5,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,2,2,2,0,3,0,0,0,0,2,0,1,1,4,2,0,0,1,0,0,2,0,0,0,0,0,0,1,3,0,1,4,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,3,1,3,0,6,2,0,2,0,0,1,2,0,3,1,1,3,0,2,0,1,7,8,0,3,4,3
Loc547,2,2,0,1,1,0,3,0,4,5,0,0,8,3,3,0,7,2,0,1,0,0,0,0,0,1,0,1,0,1,4,1,0,0,1,3,4,7,0,0,1,0,1,0,1,2,0,13,0,0,0,1,0,0,2,9,0,0,6,1,0,1,1,2,1,0,2,2,2,2,0,7,2,7,5,0,3,1,6,0,0,1,1,0,5,0,5,0,0,2,0,2,5,1,5,7,0,7,0,0,0,2,3,0,0,7,5,0,1,0,4,0,0,1,0,9,2,1,1,2,6,3,0,0,3,2,2,6,2,1,2,3,2,1,1,0,5,1,7,0,1,4,2,1,1,2,0,0,3,0,2,2,0,2,1,0,2,7,1,0,0,2,1,1,5,11,4,0,3,1,0,0,0,1,3,1,3,0,0,5
Loc548,9,0,1,3,2,5,0,1,2,4,3,5,0,0,0,1,8,0,3,4,7,3,1,1,2,3,3,4,4,3,0,3,0,1,0,4,1,2,2,12,4,0,3,6,1,6,0,0,1,1,1,5,4,0,1,0,4,8,1,0,0,0,0,2,6,1,0,0,0,0,5,0,0,0,0,5,0,1,0,1,2,4,1,1,2,7,0,6,2,1,3,0,2,1,0,0,0,2,1,6,4,1,1,1,1,1,4,6,0,0,6,3,1,0,3,0,1,1,0,1,0,0,2,4,6,7,8,0,1,2,1,5,0,0,2,2,1,0,3,7,2,1,0,0,6,0,3,4,1,1,0,0,2,0,3,0,4,5,8,2,10,1,1,5,7,0,0,4,5,1,1,1,2,0,5,1,5,0,8,2
Loc549,10,0,7,3,0,0,2,7,30,1,1,10,13,4,16,17,6,7,2,5,3,2,8,4,2,4,2,2,0,2,5,10,4,4,10,4,43,11,9,2,2,34,5,6,13,3,1,1,9,5,2,0,0,0,2,0,0,0,0,0,4,1,0,1,1,1,0,0,0,1,1,0,2,2,0,0,0,0,1,6,1,1,4,1,2,3,0,0,0,0,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,1,0,2,1,0,2,0,1,2,0,0,0,2,4,0,0,3,1,0,1,0,1,2,2,0,0,1,1,1,0,0,0,1,1,0,1,0,2,3,1,2,2,1,0,0,1,0,1,2,0,0,3,0,4,0,6,0,1,6,3,0,2,0,2,3,6,0
Loc550,9,0,11,21,1,2,0,0,22,1,1,0,1,1,3,1,4,1,4,8,3,0,3,13,7,0,0,20,1,6,9,1,0,1,0,1,7,2,0,16,1,0,8,13,0,1,0,1,3,18,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,2,0,0,1,3,0,1,0,0,1,1,1,1,0,0,0,2,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,0,2,0,1,0,2,1,2,0,1,2,0,2,0,0,1,3,3,2,0,1,0,2,3,0,1,0,1,0,8,0,2,0,0,2,1,0,2,2,2,1,2,0,1,0,2,6,1,2,0,6,0,1,8,0,0,1,0,2,0,0,0,0,8,3,0,8,0,1,1,2
Loc551,1,2,0,0,3,2,2,5,0,9,4,0,4,7,0,1,5,1,0,2,14,0,0,19,0,0,0,0,1,0,1,0,0,0,7,0,0,1,6,1,2,7,0,0,0,0,6,0,3,1,0,0,0,2,1,0,1,10,0,4,0,0,1,3,0,0,0,0,1,0,2,0,1,2,2,2,2,1,0,0,2,0,0,2,0,1,6,0,0,1,2,1,6,5,4,2,7,1,0,3,2,0,2,0,3,5,0,0,3,1,2,0,8,4,3,1,0,4,0,0,0,6,4,3,2,0,13,2,3,1,1,1,3,4,2,2,5,2,4,10,3,0,3,0,0,2,0,6,5,0,1,2,0,0,2,0,1,2,0,0,2,4,2,1,2,2,3,1,1,0,0,1,2,0,2,2,2,0,0,3
Loc552,5,0,3,5,2,1,0,5,1,3,1,3,1,0,1,2,1,2,2,10,0,0,0,4,0,0,0,0,1,0,3,1,4,0,2,1,0,0,1,2,0,0,5,0,4,1,0,2,0,0,2,1,1,5,1,2,1,0,2,0,0,1,1,2,0,0,0,2,1,2,4,0,3,0,4,3,1,8,0,1,0,2,5,1,9,2,1,1,0,2,2,0,5,5,1,0,8,1,4,0,0,0,1,5,0,0,5,3,0,1,1,2,2,2,1,12,0,0,1,2,1,6,0,8,1,0,0,1,0,5,0,1,1,0,7,0,1,2,1,2,0,0,0,0,2,0,0,1,0,1,5,3,7,2,0,1,0,0,1,0,1,0,1,1,4,1,1,0,4,1,2,1,0,0,7,1,3,2,4,4
Loc553,17,0,8,3,2,15,3,12,1,17,0,6,10,2,4,8,23,11,1,9,1,3,1,10,4,7,8,4,3,3,10,9,0,0,9,7,3,18,6,1,4,0,6,3,7,17,3,0,10,6,1,0,0,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,2,0,1,3,1,0,1,0,1,0,2,0,0,3,0,1,3,5,3,2,1,0,0,0,0,1,0,5,0,7,2,1,2,5,2,2,0,0,0,5,2,0,2,2
Loc554,11,7,2,7,9,0,8,4,1,3,2,8,14,2,20,3,2,5,1,0,4,15,1,2,4,7,11,4,1,13,3,13,6,11,1,6,0,6,1,10,6,2,4,13,7,4,0,6,4,7,0,1,0,6,0,0,0,1,1,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,2,0,2,3,0,1,0,0,0,2,2,2,0,0,3,0,2,1,1,0,2,2,1,1,4,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,0,5,2,0,1,3,4,0,3,3,0,3,5,2,1,0,2,1,3,1,0,3,4,4,0,2,2,0,2,0,3
Loc555,4,19,2,2,19,1,11,4,3,0,0,34,3,33,7,8,23,3,5,1,2,0,4,0,0,1,1,1,0,5,0,14,0,1,2,9,0,13,7,7,10,22,1,1,3,12,1,2,1,1,1,0,0,0,2,1,0,2,0,0,3,0,2,0,1,1,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,4,2,1,0,3,0,1,0,2,1,0,0,0,0,3,1,0,0,2,0,2,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1,1,0,6,1,0,0,2,1,0,0,0,1,0,2,0,5,4,2,0,3,0,2,1,2,0,2,5,0,1
Loc556,9,1,0,0,1,1,0,3,1,1,1,2,1,3,0,3,0,1,2,0,3,4,1,0,0,2,0,3,4,4,0,0,0,1,1,0,1,0,1,0,2,0,1,1,2,0,3,5,1,2,0,1,4,0,0,0,0,0,0,2,10,0,0,0,0,4,5,0,7,4,8,7,2,4,0,2,1,0,3,0,1,7,2,4,0,0,0,7,2,3,0,1,0,2,3,5,0,0,1,0,2,1,2,3,5,0,1,0,0,0,0,9,5,1,1,1,3,1,4,1,2,0,0,4,0,9,0,4,0,0,3,0,0,2,1,0,0,0,1,0,4,2,6,1,2,4,0,1,3,3,0,0,0,0,3,3,1,3,0,5,3,1,8,1,4,1,2,2,0,2,0,0,1,2,9,1,0,1,0,0
Loc557,0,0,8,0,1,1,0,0,0,2,9,2,0,2,2,1,1,7,2,2,1,0,2,0,3,0,1,0,4,0,0,1,1,0,2,0,0,2,1,0,1,12,0,3,1,3,5,2,2,2,0,2,2,0,1,10,1,0,0,0,1,0,3,0,3,2,13,3,7,0,0,0,1,0,0,5,0,1,5,0,1,2,1,0,0,8,0,3,0,0,4,1,5,11,1,4,5,0,1,1,1,8,0,1,3,6,6,0,1,1,0,1,0,0,2,8,0,0,0,7,5,8,2,2,1,2,1,8,3,2,0,1,4,2,0,1,7,1,1,1,2,2,2,1,6,1,2,0,3,0,0,4,2,2,4,2,1,10,0,0,0,4,0,0,0,5,0,0,3,3,1,2,0,0,0,1,1,0,5,1
Loc558,3,3,1,3,0,10,4,1,0,0,3,0,2,0,0,4,0,1,5,1,0,0,1,0,4,0,2,0,0,1,4,1,7,4,0,0,0,0,6,3,0,2,0,0,5,0,2,0,2,4,1,5,0,1,5,2,9,3,2,5,2,0,5,1,1,1,1,0,2,0,1,0,7,1,0,0,0,5,1,0,0,0,1,6,13,1,0,0,4,0,0,0,0,2,0,1,4,0,0,4,0,1,2,2,3,2,3,9,1,5,0,5,0,2,4,6,5,1,0,5,5,4,5,4,1,2,1,0,0,0,0,0,3,0,0,0,0,10,1,2,6,1,0,0,1,1,3,7,4,2,1,1,0,0,7,4,2,0,2,1,0,0,0,2,4,11,0,0,3,0,6,8,0,0,1,0,4,1,0,6
Loc559,2,7,21,2,11,5,14,1,9,2,0,2,5,0,16,2,5,3,1,3,8,2,4,1,3,0,1,8,5,0,0,3,1,5,1,4,0,6,11,8,0,8,6,6,2,9,1,4,4,11,1,1,0,0,1,0,1,5,0,0,0,1,0,0,2,1,0,0,2,3,0,0,1,1,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,0,0,3,2,0,0,1,0,2,1,1,0,0,1,1,3,0,0,1,0,0,1,0,5,0,1,0,0,0,2,0,2,2,0,0,0,3,0,2,0,1,3,0,0,0,1,3,1,1,0,0,0,0,0,3,1,0,1,2,0,2,2,4,0,7,0,5,5,4,2,0,1,0,4,9,3,3,1,0,1,3,2,1,3,0,4,5,4,0,9
Loc560,13,19,1,6,2,15,0,2,6,7,0,19,22,14,11,12,11,3,1,6,3,4,1,9,0,8,8,5,0,2,5,0,16,6,5,3,5,20,15,1,10,4,1,1,3,2,0,18,21,0,1,0,0,1,0,0,1,0,0,0,4,0,0,1,1,0,1,0,2,0,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,1,1,0,1,0,0,3,0,1,0,0,0,2,1,0,0,4,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,12,1,2,4,7,3,0,0,1,3,0,0,0,1,3,10,3,0,1,5,6,0,0,0,0,0,5
Loc561,0,1,8,10,0,2,3,0,0,4,1,1,0,0,2,3,1,2,3,0,8,0,2,9,2,1,0,1,1,0,8,7,3,9,2,1,4,1,0,1,1,2,0,0,0,0,1,0,6,7,0,1,4,0,4,3,0,1,5,1,2,1,8,0,0,6,1,1,0,0,0,1,2,1,0,0,0,5,2,0,3,1,1,1,2,5,3,0,0,1,5,0,0,5,3,1,0,0,0,0,0,3,3,1,0,0,2,1,0,2,5,0,1,2,1,0,0,1,5,4,1,0,0,0,3,0,3,0,0,0,0,0,1,2,0,3,3,1,0,1,0,0,0,0,0,1,1,9,2,0,3,0,4,1,2,1,1,0,6,5,8,4,0,3,4,1,1,4,1,1,8,1,0,1,0,1,2,0,1,1
Loc562,1,1,0,1,4,6,0,1,3,5,0,3,1,2,3,0,6,8,0,1,6,3,1,4,4,1,0,0,2,3,2,12,6,3,0,3,2,6,2,0,0,0,2,4,0,3,6,0,5,1,5,0,2,0,1,3,1,0,4,0,3,0,2,2,0,1,9,0,4,4,6,0,3,1,1,2,1,2,0,0,3,5,2,0,3,3,1,9,1,2,1,2,9,2,0,1,1,1,0,3,5,1,0,6,1,1,0,0,1,0,0,1,2,1,3,0,6,1,1,0,1,2,4,2,3,0,0,2,7,2,1,3,1,4,1,5,0,2,2,1,7,1,0,2,4,0,0,1,0,0,3,1,3,1,2,3,0,1,0,13,3,0,2,4,0,7,5,0,3,1,3,4,1,0,8,2,8,0,0,1
Loc563,2,0,0,1,4,8,2,1,4,1,1,4,3,1,0,2,4,12,0,3,8,0,0,2,1,0,1,2,1,5,1,1,7,2,6,0,3,0,1,0,1,2,0,1,5,1,0,0,0,1,0,0,0,4,0,1,4,3,3,2,2,2,1,2,0,1,2,2,1,1,4,7,0,8,4,5,0,2,0,5,0,0,3,0,3,1,4,0,2,3,4,0,5,0,1,1,3,4,7,7,0,1,0,0,0,2,2,1,6,1,0,7,0,1,2,0,2,2,0,1,2,2,2,0,0,2,1,2,2,0,1,4,2,1,1,12,1,4,5,4,6,1,0,2,3,3,0,4,0,7,0,1,0,0,4,1,2,0,1,2,1,8,0,0,1,1,3,6,4,1,3,0,4,0,0,4,0,2,4,6
Loc564,33,3,24,2,3,3,2,1,7,16,10,26,0,2,9,0,4,8,8,0,1,5,2,2,12,3,0,20,2,7,4,10,3,2,2,8,0,4,2,16,0,0,6,9,2,0,1,0,2,42,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3,1,0,3,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,2,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,4,0,1,0,0,1,0,0,1,0,1,0,3,0,0,0,0,3,0,0,0,2,0,0,0,3,0,2,2,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,3,1,1,1,3,2,0,8,2,2,6,0,0,0,10,2,1,2,0,1,3,0,3,1,0,0,0,6,4,2,1,0,4
Loc565,0,0,1,1,0,1,1,1,1,0,0,1,4,0,4,1,1,1,1,1,2,0,2,2,5,1,2,5,0,1,2,5,0,6,0,1,3,1,0,0,0,0,3,0,0,0,3,3,1,0,0,2,0,2,0,0,0,0,4,3,0,3,0,1,3,0,0,0,1,1,1,1,3,2,0,0,2,2,4,6,1,2,0,8,0,0,0,3,5,0,0,2,1,0,1,1,0,2,5,0,0,0,2,1,2,1,2,8,1,0,4,0,1,1,1,4,4,1,0,0,0,0,3,0,2,2,1,7,0,6,1,8,3,1,0,1,0,4,5,0,0,5,1,0,1,0,1,2,0,0,0,0,1,1,0,0,2,0,6,6,2,6,1,2,0,1,1,4,3,2,0,1,1,2,1,6,3,5,0,8
Loc566,5,15,8,0,7,12,2,9,23,5,9,10,9,1,10,3,6,6,6,1,4,5,6,9,0,12,6,2,1,1,3,0,2,0,5,1,1,0,0,0,0,12,3,18,5,8,3,7,4,6,1,0,1,0,0,0,2,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,3,1,0,0,2,0,0,1,1,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,2,3,1,0,0,0,1,10,0,0,0,1,1,0,1,1,0,1,4,2,0,0,1,8,1,1
Loc567,12,3,0,1,5,5,2,1,3,0,2,2,7,1,5,1,1,0,2,1,2,2,6,2,1,1,0,0,6,0,2,1,6,1,0,0,0,1,12,0,1,4,2,2,8,3,0,2,1,1,8,6,1,3,1,5,0,0,1,1,5,2,1,1,2,5,4,0,4,0,0,2,6,1,2,3,0,0,0,0,4,1,0,0,0,6,1,3,2,1,2,3,8,1,1,1,2,2,0,1,0,1,1,1,2,2,2,2,0,0,5,0,1,2,2,5,0,1,4,5,3,0,0,0,3,0,1,1,0,1,0,1,1,0,3,0,0,1,4,0,3,0,2,3,2,2,8,0,1,1,4,0,7,1,1,1,0,4,2,0,2,5,0,4,9,2,1,0,6,3,0,0,1,4,1,0,1,4,0,1
Loc568,0,7,9,0,5,5,5,4,3,0,1,1,26,4,3,4,2,5,5,6,0,0,11,11,7,1,4,1,0,0,4,6,11,0,8,3,0,1,1,2,0,2,0,7,8,4,1,10,12,2,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,0,1,1,0,1,1,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,2,0,1,0,0,0,2,2,0,3,1,4,0,0,2,4,4,4,0,3,1,0,1,3,1,3,1,2,4,0,0,5,1
Loc569,1,0,8,39,6,0,2,1,4,17,0,3,2,1,0,3,7,10,6,9,6,2,15,7,8,48,3,13,8,8,7,1,0,2,7,5,7,32,15,1,7,3,0,7,4,7,8,6,0,5,2,1,0,0,0,1,1,0,1,0,0,1,2,2,2,0,0,0,3,0,0,0,0,0,1,0,1,0,6,0,2,4,0,0,0,6,1,1,1,0,0,0,1,3,1,0,0,0,1,1,0,0,2,2,0,0,1,1,3,4,0,0,0,0,1,0,1,0,0,1,1,0,1,1,2,1,2,0,3,0,1,0,0,0,4,0,0,0,0,0,1,0,0,4,0,2,0,1,1,0,0,8,0,2,0,2,1,0,6,0,1,4,5,1,0,2,0,0,4,1,0,1,8,6,1,5,8,0,0,1
Loc570,1,9,3,11,2,10,0,5,1,1,0,14,0,0,0,7,5,7,3,11,2,7,2,0,1,4,8,2,2,0,4,3,0,2,0,7,0,6,6,3,2,14,2,4,8,2,1,6,3,4,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,6,0,1,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,3,3,0,0,0,0,1,0,0,0,0,0,4,0,0,1,2,4,2,0,1,1,1,0,3,1,0,2,0,1,0,1,0,2,0,2,5,1,2,0,1,0,0,1,0,0,1,4,0,1,0,0,1,0,1,0,0,4,5,1,5,0,0,1,2,4,0,0,0,0,0,0,4,11,0,1
Loc571,0,14,3,8,4,1,2,11,18,3,5,0,6,4,8,4,8,4,19,10,0,2,1,2,18,0,5,13,15,5,2,7,4,0,1,6,7,0,16,3,8,19,11,2,1,1,4,6,3,6,1,3,0,2,1,0,1,0,0,1,0,2,1,0,1,0,1,0,0,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,2,1,0,0,1,0,0,2,1,0,2,0,1,0,0,0,0,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,1,4,0,0,3,0,7,0,7,2,2,3,3,2,0,1,2,0,0,6,5,1,4,0,1,3,2,8,11
Loc572,2,0,1,3,5,0,0,5,3,0,0,0,2,0,1,1,3,1,1,6,0,4,0,4,4,3,3,1,2,7,4,1,9,5,0,0,0,0,3,1,1,4,1,0,1,0,2,0,1,1,4,1,2,0,15,1,2,5,3,11,0,8,0,0,4,2,2,0,0,5,8,0,0,3,5,1,3,0,1,0,3,1,0,7,0,6,3,6,1,0,0,2,1,2,0,0,1,1,0,5,0,6,0,0,7,6,4,1,0,4,2,0,5,2,2,0,2,1,2,0,2,10,4,5,4,0,0,3,0,0,0,0,2,0,4,1,1,2,1,0,4,1,2,0,1,1,1,4,6,1,3,1,0,1,4,1,1,2,2,1,0,9,8,1,1,1,0,4,1,0,2,0,6,7,2,3,2,2,5,1
Loc573,14,0,4,3,0,0,5,6,23,4,5,29,1,24,4,2,67,0,7,6,2,4,17,12,7,7,2,17,17,0,1,0,3,0,14,15,2,9,6,12,0,1,4,0,1,1,14,13,12,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,4,0,0,0,0,2,2,0,3,1,1,0,1,0,0,1,1,0,3,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,2,1,2,0,1,4,0,1,8,0,1,0,2,1,0,1,1,1,0,0,2,3,0,4,1,1,0,0,9,1,6,7,0,1
Loc574,0,4,1,0,3,3,0,0,3,1,0,4,0,0,2,0,1,1,0,2,0,2,0,7,0,1,1,1,1,9,0,1,0,1,0,2,11,1,1,5,3,1,0,5,1,0,2,1,2,3,1,2,0,0,1,3,0,0,3,0,1,1,6,0,6,0,2,5,0,0,3,2,4,0,3,3,6,0,1,14,4,3,4,0,5,0,3,1,0,2,0,2,2,9,1,0,0,0,1,0,0,0,0,0,0,1,1,1,5,2,6,3,1,2,0,1,0,5,4,2,1,3,0,0,1,0,7,3,3,1,0,1,0,2,4,3,2,1,1,6,0,1,2,3,1,0,8,1,7,0,4,3,3,0,2,0,1,1,0,4,1,2,7,0,7,2,4,1,1,0,3,1,0,3,3,0,0,1,5,3
Loc575,1,2,5,8,1,4,0,4,1,5,1,5,4,6,3,3,0,7,16,0,12,9,0,2,3,2,15,23,0,7,8,1,22,8,6,7,2,0,2,7,5,9,2,5,0,7,2,5,0,1,2,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,3,0,0,0,0,0,2,2,0,3,0,0,1,2,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,3,1,0,0,0,0,4,0,0,0,1,0,2,1,1,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,2,2,3,2,1,0,3,0,1,2,5,3,4,0,2,8,5,0,1,5,1,3,5,1,4,0,0
Loc576,0,0,4,1,1,0,1,0,4,0,2,0,1,12,1,2,0,1,6,1,0,6,0,2,1,4,2,1,0,0,8,12,2,1,2,1,4,0,0,2,2,0,2,2,4,1,0,2,3,5,0,0,2,1,5,1,0,3,0,0,1,4,0,0,5,0,2,0,0,1,7,5,2,0,0,0,9,0,2,2,3,1,1,3,3,3,1,2,1,5,1,0,0,0,0,1,0,2,6,1,2,0,1,1,1,0,0,1,0,3,0,1,3,6,5,0,0,3,1,2,1,0,1,1,2,0,3,2,5,10,0,0,7,0,3,0,1,3,3,0,0,4,1,0,0,0,2,2,0,1,3,0,3,8,1,2,2,0,2,0,0,6,0,3,0,2,1,0,10,1,0,15,1,2,1,0,4,0,6,1
Loc577,1,0,1,3,3,0,0,0,1,4,10,0,4,0,6,0,0,1,0,1,4,2,6,2,0,1,0,1,1,2,1,2,1,0,0,6,5,2,1,0,0,1,8,6,0,0,2,2,2,1,1,3,4,0,3,6,2,0,3,0,6,0,5,7,0,2,5,3,2,0,0,0,0,1,1,2,0,1,0,4,1,1,0,1,1,3,0,0,1,3,3,0,4,0,3,0,0,0,4,1,0,2,3,4,2,4,6,4,1,0,2,1,1,1,1,0,3,0,0,0,2,0,1,0,3,6,0,6,0,0,2,4,1,2,1,0,0,5,1,3,0,0,1,6,2,1,0,1,3,0,5,2,1,0,3,5,4,2,0,5,0,0,0,4,1,4,1,2,7,9,0,1,2,5,0,4,2,0,0,1
Loc578,2,2,0,0,8,3,15,0,10,0,8,1,14,0,6,2,2,1,0,5,28,9,0,24,3,4,5,8,6,5,15,12,1,13,8,15,1,0,1,6,29,0,6,3,37,9,7,5,16,22,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,4,3,0,0,0,1,1,0,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,2,1,0,0,3,0,0,1,1,2,0,0,0,0,3,1,4,0,0,3,0,0,1,2,2,2,2,1,2,1,0,4,4,0,0,0,3,1,0,0,0,0,0,0,0,5,0,0,12,2,5,1,2,1
Loc579,3,2,3,1,0,2,2,4,7,4,2,0,1,1,0,1,8,0,3,2,0,1,3,0,2,0,0,0,3,5,1,1,1,1,3,0,0,1,0,1,6,1,1,0,0,0,0,0,0,1,7,1,0,10,2,1,1,0,4,4,0,1,14,0,5,3,4,2,4,4,1,0,5,0,0,1,2,0,1,2,0,3,1,5,4,0,0,3,7,5,1,3,0,2,1,1,1,9,0,0,4,7,0,2,2,1,1,0,1,1,9,0,1,1,1,0,0,0,1,2,0,1,0,0,4,2,1,0,1,6,0,1,0,0,3,0,2,2,0,0,3,11,1,0,2,1,1,0,0,2,0,1,1,0,1,1,3,4,0,0,1,0,1,4,1,0,10,2,0,3,1,2,0,2,4,4,0,2,8,3
Loc580,1,3,0,4,6,2,1,3,3,6,4,0,0,0,1,3,0,0,0,0,1,1,9,0,0,9,5,1,0,10,0,1,1,1,0,0,0,0,2,2,1,3,0,1,1,1,0,5,1,2,8,3,2,3,1,0,0,0,3,6,4,4,7,0,5,2,0,0,2,3,5,0,0,4,0,1,4,0,1,0,5,2,2,2,0,1,0,1,1,3,2,4,4,1,0,3,1,9,1,9,0,3,1,2,0,3,0,0,0,0,0,5,0,0,0,2,0,3,0,0,0,7,2,6,1,2,6,0,4,5,0,4,3,0,0,3,1,7,6,0,0,3,1,0,0,0,1,11,1,2,0,0,3,2,1,3,0,0,4,1,1,3,2,5,4,4,1,0,4,5,6,1,4,8,0,0,0,1,2,0
